Project_category,Species,SampleID,AnimalID,sampleID_origin,Other_ID,Project,Model,Groups,Category,Pre_or_Post,Time,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,RNAseq,RNAseq_lab,Immunity,Path
GV009,mouse,X19472_C,19472,19472_C,19472_C,ONC-2020-049,Hepa1_6_4_2,GV009 201902 120mpk,GV009201902,Post,D16,GV009,GV009201902,120,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,17,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19453_C,19453,19453_C,19453_C,ONC-2020-049,Hepa1_6_4_2,GV009 201902 120mpk,GV009201902,Post,D16,GV009,GV009201902,120,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,17,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19454_C,19454,19454_C,19454_C,ONC-2020-049,Hepa1_6_4_2,GV009 201902 120mpk,GV009201902,Post,D16,GV009,GV009201902,120,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,17,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19455_C,19455,19455_C,19455_C,ONC-2020-049,Hepa1_6_4_2,GV009 201902 120mpk,GV009201902,Post,D16,GV009,GV009201902,120,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,17,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19456_C,19456,19456_C,19456_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,18,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19457_C,19457,19457_C,19457_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,18,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19458_C,19458,19458_C,19458_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,18,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19459_C,19459,19459_C,19459_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,18,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19460_C,19460,19460_C,19460_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,18,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19461_C,19461,19461_C,19461_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,19,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19462_C,19462,19462_C,19462_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,19,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19475_C,19475,19475_C,19475_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,19,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19464_C,19464,19464_C,19464_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,19,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19465_C,19465,19465_C,19465_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,19,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19466_C,19466,19466_C,19466_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,20,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19467_C,19467,19467_C,19467_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,20,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19468_C,19468,19468_C,19468_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,20,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19469_C,19469,19469_C,19469_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,20,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,X19470_C,19470,19470_C,19470_C,ONC-2020-049,Hepa1_6_4_2,GV009 201906 240mpk,GV009201906,Post,D16,GV009,GV009201906,240,mpk,Male,NA,2020/10/28,7.5,2020/11/20,11,C57BL/6,20,Lingchang,Pengli,20201218-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3836_A,E3836,E3836_A,E3836_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,1,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3837_A,E3837,E3837_A,E3837_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,1,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3838_A,E3838,E3838_A,E3838_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,1,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3839_A,E3839,E3839_A,E3839_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,1,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3840_A,E3840,E3840_A,E3840_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,1,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3791_A,E3791,E3791_A,E3791_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,2,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3792_A,E3792,E3792_A,E3792_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,2,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3793_A,E3793,E3793_A,E3793_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,2,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3794_A,E3794,E3794_A,E3794_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,2,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3795_A,E3795,E3795_A,E3795_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,2,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3789_A,E3789,E3789_A,E3789_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,2,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3831_A,E3831,E3831_A,E3831_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,3,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3832_A,E3832,E3832_A,E3832_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,3,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3833_A,E3833,E3833_A,E3833_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,3,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3834_A,E3834,E3834_A,E3834_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,3,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3835_A,E3835,E3835_A,E3835_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,3,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3896_A,E3896,E3896_A,E3896_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,4,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3897_A,E3897,E3897_A,E3897_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,4,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3898_A,E3898,E3898_A,E3898_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,4,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3899_A,E3899,E3899_A,E3899_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,4,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3900_A,E3900,E3900_A,E3900_A,ONC-2020-053,SP20,Vehicle,Vehicle,Pre,D-2,Vehicle,NA,0,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,4,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3871_A,E3871,E3871_A,E3871_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,5,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3872_A,E3872,E3872_A,E3872_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,5,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3873_A,E3873,E3873_A,E3873_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,5,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3874_A,E3874,E3874_A,E3874_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,5,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3875_A,E3875,E3875_A,E3875_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,5,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3796_A,E3796,E3796_A,E3796_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,6,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3797_A,E3797,E3797_A,E3797_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,6,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3798_A,E3798,E3798_A,E3798_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,6,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3799_A,E3799,E3799_A,E3799_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,6,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3800_A,E3800,E3800_A,E3800_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,6,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3826_A,E3826,E3826_A,E3826_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,7,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3827_A,E3827,E3827_A,E3827_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,7,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3828_A,E3828,E3828_A,E3828_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,7,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3829_A,E3829,E3829_A,E3829_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,7,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3830_A,E3830,E3830_A,E3830_A,ONC-2020-053,SP20,GV00920190230mpk,GV009201902,Pre,D-2,GV009,GV009201902,30,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,7,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3881_A,E3881,E3881_A,E3881_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,8,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3882_A,E3882,E3882_A,E3882_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,8,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3883_A,E3883,E3883_A,E3883_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,8,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3884_A,E3884,E3884_A,E3884_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,8,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3885_A,E3885,E3885_A,E3885_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,8,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3851_A,E3851,E3851_A,E3851_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,9,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3852_A,E3852,E3852_A,E3852_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,9,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3853_A,E3853,E3853_A,E3853_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,9,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3854_A,E3854,E3854_A,E3854_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,9,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3855_A,E3855,E3855_A,E3855_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,9,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3811_A,E3811,E3811_A,E3811_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,10,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3812_A,E3812,E3812_A,E3812_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,10,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3813_A,E3813,E3813_A,E3813_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,10,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3814_A,E3814,E3814_A,E3814_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,10,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3815_A,E3815,E3815_A,E3815_A,ONC-2020-053,SP20,GV00920190260mpk,GV009201902,Pre,D-2,GV009,GV009201902,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,10,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3876_A,E3876,E3876_A,E3876_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,11,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3877_A,E3877,E3877_A,E3877_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,11,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3878_A,E3878,E3878_A,E3878_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,11,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3879_A,E3879,E3879_A,E3879_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,11,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3880_A,E3880,E3880_A,E3880_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,11,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3886_A,E3886,E3886_A,E3886_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,12,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3887_A,E3887,E3887_A,E3887_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,12,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3888_A,E3888,E3888_A,E3888_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,12,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3889_A,E3889,E3889_A,E3889_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,12,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3890_A,E3890,E3890_A,E3890_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,12,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3861_A,E3861,E3861_A,E3861_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,13,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3862_A,E3862,E3862_A,E3862_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,13,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3863_A,E3863,E3863_A,E3863_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,13,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3864_A,E3864,E3864_A,E3864_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,13,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3865_A,E3865,E3865_A,E3865_A,ONC-2020-053,SP20,GV009201902120mpk,GV009201902,Pre,D-2,GV009,GV009201902,120,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,13,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3891_A,E3891,E3891_A,E3891_A,ONC-2020-053,SP20,GV00920190660mpk,GV009201906,Pre,D-2,GV009,GV009201906,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,14,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3892_A,E3892,E3892_A,E3892_A,ONC-2020-053,SP20,GV00920190660mpk,GV009201906,Pre,D-2,GV009,GV009201906,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,14,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3893_A,E3893,E3893_A,E3893_A,ONC-2020-053,SP20,GV00920190660mpk,GV009201906,Pre,D-2,GV009,GV009201906,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,14,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3894_A,E3894,E3894_A,E3894_A,ONC-2020-053,SP20,GV00920190660mpk,GV009201906,Pre,D-2,GV009,GV009201906,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,14,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
GV009,mouse,E3895_A,E3895,E3895_A,E3895_A,ONC-2020-053,SP20,GV00920190660mpk,GV009201906,Pre,D-2,GV009,GV009201906,60,mpk,Male,NA,2020/10/30,5,2020/11/3,6,BALB/c,14,Lingchang,Pengli,20201231-16S,,y,Fengyuan,,,,,,,,
