"Project_category","Species","SampleID","Project","Model","Groups","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Time_Point","Subject_add_X","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"tumor","mice","18392_C","ONC-2020-030","4T1","GV009 201906 240 mpk","GV009","GV009201906","240","mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","8","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18392_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18397_C","ONC-2020-030","4T1","GV009 201906 240 mpk","GV009","GV009201906","240","mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","8","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18397_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18398_C","ONC-2020-030","4T1","GV009 201906 240 mpk","GV009","GV009201906","240","mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","8","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18398_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18338_C","ONC-2020-030","4T1","CTLA-4/GV009 NA/201906 10/240 mpk/mpk","CTLA-4/GV009","660518J1/GV009201906","10/240","mpk/mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","9","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18338_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18348_C","ONC-2020-030","4T1","CTLA-4/GV009 NA/201906 10/240 mpk/mpk","CTLA-4/GV009","660518J1/GV009201906","10/240","mpk/mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","9","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18348_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18353_C","ONC-2020-030","4T1","CTLA-4/GV009 NA/201906 10/240 mpk/mpk","CTLA-4/GV009","660518J1/GV009201906","10/240","mpk/mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","9","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18353_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18357_C","ONC-2020-030","4T1","CTLA-4/GV009 NA/201906 10/240 mpk/mpk","CTLA-4/GV009","660518J1/GV009201906","10/240","mpk/mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","9","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18357_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18364_C","ONC-2020-030","4T1","CTLA-4/GV009 NA/201906 10/240 mpk/mpk","CTLA-4/GV009","660518J1/GV009201906","10/240","mpk/mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","9","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18364_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18373_C","ONC-2020-030","4T1","CTLA-4/GV009 NA/201906 10/240 mpk/mpk","CTLA-4/GV009","660518J1/GV009201906","10/240","mpk/mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","10","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18373_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18377_C","ONC-2020-030","4T1","CTLA-4/GV009 NA/201906 10/240 mpk/mpk","CTLA-4/GV009","660518J1/GV009201906","10/240","mpk/mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","10","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18377_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18380_C","ONC-2020-030","4T1","CTLA-4/GV009 NA/201906 10/240 mpk/mpk","CTLA-4/GV009","660518J1/GV009201906","10/240","mpk/mpk","Female","","2020/7/24",5,"2020/8/18",9,"BALB/c","10","Lingchang","Pengli","20200911-16S","实验结束时收集的粪便样本","time3","X18380_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","17752","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","1","Lingchang","Pengli","20200911-16S","","","X17752","y","Fengyuan","","","","",NA,NA
"tumor","mice","17763","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","1","Lingchang","Pengli","20200911-16S","","","X17763","y","Fengyuan","","","","",NA,NA
"tumor","mice","17770","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","1","Lingchang","Pengli","20200911-16S","","","X17770","y","Fengyuan","","","","",NA,NA
"tumor","mice","17784","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","1","Lingchang","Pengli","20200911-16S","","","X17784","y","Fengyuan","","","","",NA,NA
"tumor","mice","17786","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","1","Lingchang","Pengli","20200911-16S","","","X17786","y","Fengyuan","","","","",NA,NA
"tumor","mice","17802","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","1","Lingchang","Pengli","20200911-16S","","","X17802","y","Fengyuan","","","","",NA,NA
"tumor","mice","17826","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","2","Lingchang","Pengli","20200911-16S","","","X17826","y","Fengyuan","","","","",NA,NA
"tumor","mice","17861","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","2","Lingchang","Pengli","20200911-16S","","","X17861","y","Fengyuan","","","","",NA,NA
"tumor","mice","17884","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","2","Lingchang","Pengli","20200911-16S","","","X17884","y","Fengyuan","","","","",NA,NA
"tumor","mice","17947","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","2","Lingchang","Pengli","20200911-16S","","","X17947","y","Fengyuan","","","","",NA,NA
"tumor","mice","17980","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","2","Lingchang","Pengli","20200911-16S","","","X17980","y","Fengyuan","","","","",NA,NA
"tumor","mice","17993","ONC-2020-023","LLC","","Vehicle","","0","","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","2","Lingchang","Pengli","20200911-16S","","","X17993","y","Fengyuan","","","","",NA,NA
"tumor","mice","17807","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","3","Lingchang","Pengli","20200911-16S","","","X17807","y","Fengyuan","","","","",NA,NA
"tumor","mice","17817","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","3","Lingchang","Pengli","20200911-16S","","","X17817","y","Fengyuan","","","","",NA,NA
"tumor","mice","17822","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","3","Lingchang","Pengli","20200911-16S","","","X17822","y","Fengyuan","","","","",NA,NA
"tumor","mice","17831","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","3","Lingchang","Pengli","20200911-16S","","","X17831","y","Fengyuan","","","","",NA,NA
"tumor","mice","17839","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","3","Lingchang","Pengli","20200911-16S","","","X17839","y","Fengyuan","","","","",NA,NA
"tumor","mice","17872","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","3","Lingchang","Pengli","20200911-16S","","","X17872","y","Fengyuan","","","","",NA,NA
"tumor","mice","17875","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","4","Lingchang","Pengli","20200911-16S","","","X17875","y","Fengyuan","","","","",NA,NA
"tumor","mice","17953","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","4","Lingchang","Pengli","20200911-16S","","","X17953","y","Fengyuan","","","","",NA,NA
"tumor","mice","17981","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","4","Lingchang","Pengli","20200911-16S","","","X17981","y","Fengyuan","","","","",NA,NA
"tumor","mice","17998","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","4","Lingchang","Pengli","20200911-16S","","","X17998","y","Fengyuan","","","","",NA,NA
"tumor","mice","18012","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","4","Lingchang","Pengli","20200911-16S","","","X18012","y","Fengyuan","","","","",NA,NA
"tumor","mice","18020","ONC-2020-023","LLC","","GV009","GV009201902","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","4","Lingchang","Pengli","20200911-16S","","","X18020","y","Fengyuan","","","","",NA,NA
"tumor","mice","17771","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","5","Lingchang","Pengli","20200911-16S","","","X17771","y","Fengyuan","","","","",NA,NA
"tumor","mice","17782","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","5","Lingchang","Pengli","20200911-16S","","","X17782","y","Fengyuan","","","","",NA,NA
"tumor","mice","17812","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","5","Lingchang","Pengli","20200911-16S","","","X17812","y","Fengyuan","","","","",NA,NA
"tumor","mice","17816","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","5","Lingchang","Pengli","20200911-16S","","","X17816","y","Fengyuan","","","","",NA,NA
"tumor","mice","17842","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","5","Lingchang","Pengli","20200911-16S","","","X17842","y","Fengyuan","","","","",NA,NA
"tumor","mice","17843","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","5","Lingchang","Pengli","20200911-16S","","","X17843","y","Fengyuan","","","","",NA,NA
"tumor","mice","17845","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","6","Lingchang","Pengli","20200911-16S","","","X17845","y","Fengyuan","","","","",NA,NA
"tumor","mice","17893","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","6","Lingchang","Pengli","20200911-16S","","","X17893","y","Fengyuan","","","","",NA,NA
"tumor","mice","17913","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","6","Lingchang","Pengli","20200911-16S","","","X17913","y","Fengyuan","","","","",NA,NA
"tumor","mice","17933","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","6","Lingchang","Pengli","20200911-16S","","","X17933","y","Fengyuan","","","","",NA,NA
"tumor","mice","17960","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","6","Lingchang","Pengli","20200911-16S","","","X17960","y","Fengyuan","","","","",NA,NA
"tumor","mice","17991","ONC-2020-023","LLC","","GV009","GV009201902","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","6","Lingchang","Pengli","20200911-16S","","","X17991","y","Fengyuan","","","","",NA,NA
"tumor","mice","17754","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","7","Lingchang","Pengli","20200911-16S","","","X17754","y","Fengyuan","","","","",NA,NA
"tumor","mice","17756","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","7","Lingchang","Pengli","20200911-16S","","","X17756","y","Fengyuan","","","","",NA,NA
"tumor","mice","17819","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","7","Lingchang","Pengli","20200911-16S","","","X17819","y","Fengyuan","","","","",NA,NA
"tumor","mice","17829","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","7","Lingchang","Pengli","20200911-16S","","","X17829","y","Fengyuan","","","","",NA,NA
"tumor","mice","17833","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","7","Lingchang","Pengli","20200911-16S","","","X17833","y","Fengyuan","","","","",NA,NA
"tumor","mice","17840","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","7","Lingchang","Pengli","20200911-16S","","","X17840","y","Fengyuan","","","","",NA,NA
"tumor","mice","17855","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","8","Lingchang","Pengli","20200911-16S","","","X17855","y","Fengyuan","","","","",NA,NA
"tumor","mice","17894","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","8","Lingchang","Pengli","20200911-16S","","","X17894","y","Fengyuan","","","","",NA,NA
"tumor","mice","17904","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","8","Lingchang","Pengli","20200911-16S","","","X17904","y","Fengyuan","","","","",NA,NA
"tumor","mice","17911","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","8","Lingchang","Pengli","20200911-16S","","","X17911","y","Fengyuan","","","","",NA,NA
"tumor","mice","17946","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","8","Lingchang","Pengli","20200911-16S","","","X17946","y","Fengyuan","","","","",NA,NA
"tumor","mice","17966","ONC-2020-023","LLC","","GV009","GV009201905","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","8","Lingchang","Pengli","20200911-16S","","","X17966","y","Fengyuan","","","","",NA,NA
"tumor","mice","17792","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","9","Lingchang","Pengli","20200911-16S","","","X17792","y","Fengyuan","","","","",NA,NA
"tumor","mice","17801","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","9","Lingchang","Pengli","20200911-16S","","","X17801","y","Fengyuan","","","","",NA,NA
"tumor","mice","17803","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","9","Lingchang","Pengli","20200911-16S","","","X17803","y","Fengyuan","","","","",NA,NA
"tumor","mice","17827","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","9","Lingchang","Pengli","20200911-16S","","","X17827","y","Fengyuan","","","","",NA,NA
"tumor","mice","17879","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","9","Lingchang","Pengli","20200911-16S","","","X17879","y","Fengyuan","","","","",NA,NA
"tumor","mice","17901","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","9","Lingchang","Pengli","20200911-16S","","","X17901","y","Fengyuan","","","","",NA,NA
"tumor","mice","17907","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","10","Lingchang","Pengli","20200911-16S","","","X17907","y","Fengyuan","","","","",NA,NA
"tumor","mice","17951","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","10","Lingchang","Pengli","20200911-16S","","","X17951","y","Fengyuan","","","","",NA,NA
"tumor","mice","17956","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","10","Lingchang","Pengli","20200911-16S","","","X17956","y","Fengyuan","","","","",NA,NA
"tumor","mice","18002","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","10","Lingchang","Pengli","20200911-16S","","","X18002","y","Fengyuan","","","","",NA,NA
"tumor","mice","18005","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","10","Lingchang","Pengli","20200911-16S","","","X18005","y","Fengyuan","","","","",NA,NA
"tumor","mice","18018","ONC-2020-023","LLC","","GV009","GV009201905","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","10","Lingchang","Pengli","20200911-16S","","","X18018","y","Fengyuan","","","","",NA,NA
"tumor","mice","17938","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","11","Lingchang","Pengli","20200911-16S","","","X17938","y","Fengyuan","","","","",NA,NA
"tumor","mice","17874","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","11","Lingchang","Pengli","20200911-16S","","","X17874","y","Fengyuan","","","","",NA,NA
"tumor","mice","17844","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","11","Lingchang","Pengli","20200911-16S","","","X17844","y","Fengyuan","","","","",NA,NA
"tumor","mice","17832","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","11","Lingchang","Pengli","20200911-16S","","","X17832","y","Fengyuan","","","","",NA,NA
"tumor","mice","17900","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","11","Lingchang","Pengli","20200911-16S","","","X17900","y","Fengyuan","","","","",NA,NA
"tumor","mice","17774","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","11","Lingchang","Pengli","20200911-16S","","","X17774","y","Fengyuan","","","","",NA,NA
"tumor","mice","17935","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","12","Lingchang","Pengli","20200911-16S","","","X17935","y","Fengyuan","","","","",NA,NA
"tumor","mice","17973","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","12","Lingchang","Pengli","20200911-16S","","","X17973","y","Fengyuan","","","","",NA,NA
"tumor","mice","17954","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","12","Lingchang","Pengli","20200911-16S","","","X17954","y","Fengyuan","","","","",NA,NA
"tumor","mice","17766","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","12","Lingchang","Pengli","20200911-16S","","","X17766","y","Fengyuan","","","","",NA,NA
"tumor","mice","18004","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","12","Lingchang","Pengli","20200911-16S","","","X18004","y","Fengyuan","","","","",NA,NA
"tumor","mice","17994","ONC-2020-023","LLC","","GV009","GV009201906","30","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","12","Lingchang","Pengli","20200911-16S","","","X17994","y","Fengyuan","","","","",NA,NA
"tumor","mice","17769","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","13","Lingchang","Pengli","20200911-16S","","","X17769","y","Fengyuan","","","","",NA,NA
"tumor","mice","17794","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","13","Lingchang","Pengli","20200911-16S","","","X17794","y","Fengyuan","","","","",NA,NA
"tumor","mice","17795","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","13","Lingchang","Pengli","20200911-16S","","","X17795","y","Fengyuan","","","","",NA,NA
"tumor","mice","17796","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","13","Lingchang","Pengli","20200911-16S","","","X17796","y","Fengyuan","","","","",NA,NA
"tumor","mice","17859","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","13","Lingchang","Pengli","20200911-16S","","","X17859","y","Fengyuan","","","","",NA,NA
"tumor","mice","17864","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","13","Lingchang","Pengli","20200911-16S","","","X17864","y","Fengyuan","","","","",NA,NA
"tumor","mice","17948","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","14","Lingchang","Pengli","20200911-16S","","","X17948","y","Fengyuan","","","","",NA,NA
"tumor","mice","17957","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","14","Lingchang","Pengli","20200911-16S","","","X17957","y","Fengyuan","","","","",NA,NA
"tumor","mice","17964","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","14","Lingchang","Pengli","20200911-16S","","","X17964","y","Fengyuan","","","","",NA,NA
"tumor","mice","17972","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","14","Lingchang","Pengli","20200911-16S","","","X17972","y","Fengyuan","","","","",NA,NA
"tumor","mice","17996","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","14","Lingchang","Pengli","20200911-16S","","","X17996","y","Fengyuan","","","","",NA,NA
"tumor","mice","18014","ONC-2020-023","LLC","","GV009","GV009201906","60","mpk","Male","","2020/6/10",7,"2020/7/8",11,"C57BL/6","14","Lingchang","Pengli","20200911-16S","","","X18014","y","Fengyuan","","","","",NA,NA
"tumor","mice","17778","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/6/23",9,"C57BL/6","15","Lingchang","Pengli","20200919-16S","接种后第一天（D1）","","X17778","y","Fengyuan","","","","",NA,NA
"tumor","mice","17921","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/6/23",9,"C57BL/6","15","Lingchang","Pengli","20200919-16S","接种后第一天（D1）","","X17921","y","Fengyuan","","","","",NA,NA
"tumor","mice","17922","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/6/23",9,"C57BL/6","15","Lingchang","Pengli","20200919-16S","接种后第一天（D1）","","X17922","y","Fengyuan","","","","",NA,NA
"tumor","mice","17923","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/6/23",9,"C57BL/6","15","Lingchang","Pengli","20200919-16S","接种后第一天（D1）","","X17923","y","Fengyuan","","","","",NA,NA
"tumor","mice","17924","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/6/23",9,"C57BL/6","15","Lingchang","Pengli","20200919-16S","接种后第一天（D1）","","X17924","y","Fengyuan","","","","",NA,NA
"tumor","mice","17925","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/6/23",9,"C57BL/6","15","Lingchang","Pengli","20200919-16S","接种后第一天（D1）","","X17925","y","Fengyuan","","","","",NA,NA
"tumor","mice","17751","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/7",11,"C57BL/6","16","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到100mm3，收集粪便","","X17751","y","Fengyuan","","","","",NA,NA
"tumor","mice","17755","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/7",11,"C57BL/6","16","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到100mm3，收集粪便","","X17755","y","Fengyuan","","","","",NA,NA
"tumor","mice","17765","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/7",11,"C57BL/6","16","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到100mm3，收集粪便","","X17765","y","Fengyuan","","","","",NA,NA
"tumor","mice","17790","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/7",11,"C57BL/6","16","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到100mm3，收集粪便","","X17790","y","Fengyuan","","","","",NA,NA
"tumor","mice","17908","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/7",11,"C57BL/6","16","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到100mm3，收集粪便","","X17908","y","Fengyuan","","","","",NA,NA
"tumor","mice","17959","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/7",11,"C57BL/6","16","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到100mm3，收集粪便","","X17959","y","Fengyuan","","","","",NA,NA
"tumor","mice","17764","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/9",11,"C57BL/6","17","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到300mm3，收集粪便","","X17764","y","Fengyuan","","","","",NA,NA
"tumor","mice","17779","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/9",11,"C57BL/6","17","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到300mm3，收集粪便","","X17779","y","Fengyuan","","","","",NA,NA
"tumor","mice","17758","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/9",11,"C57BL/6","17","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到300mm3，收集粪便","","X17758","y","Fengyuan","","","","",NA,NA
"tumor","mice","17909","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/9",11,"C57BL/6","17","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到300mm3，收集粪便","","X17909","y","Fengyuan","","","","",NA,NA
"tumor","mice","17926","ONC-2020-023","LLC","","","","","","Male","","2020/6/10",7,"2020/7/9",11,"C57BL/6","17","Lingchang","Pengli","20200919-16S","TIL肿瘤体积长到300mm3，收集粪便","","X17926","y","Fengyuan","","","","",NA,NA
