Project_category,Species,SampleID,Project,Model,Groups,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Time_Point,Subject_add_X,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,Immunity,Path
tumor,mice,17791,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,22,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17791,y,Fengyuan,,,,,,
tumor,mice,17813,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,25,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17813,y,Fengyuan,,,,,,
tumor,mice,17814,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,26,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17814,y,Fengyuan,,,,,,
tumor,mice,17853,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,22,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17853,y,Fengyuan,,,,,,
tumor,mice,17905,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,27,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17905,y,Fengyuan,,,,,,
tumor,mice,17906,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,25,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17906,y,Fengyuan,,,,,,
tumor,mice,17931,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,27,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17931,y,Fengyuan,,,,,,
tumor,mice,17969,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,26,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17969,y,Fengyuan,,,,,,
tumor,mice,17974,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,24,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17974,y,Fengyuan,,,,,,
tumor,mice,17988,ONC-2020-023,LLC,,,,,,Male,,2020/6/10,7,2020/7/27,14,C57BL/6,25,Lingchang,Pengli,20200919-16S,肿瘤复发瘤TIL，肿瘤摘除后第十七天（P17），收集粪便,,X17988,y,Fengyuan,,,,,,
tumor,mice,E2773-A,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,1,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2773_A,y,Fengyuan,,,,,,
tumor,mice,E2763-A,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,1,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2763_A,y,Fengyuan,,,,,,
tumor,mice,E2753-A,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,1,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2753_A,y,Fengyuan,,,,,,
tumor,mice,E2715-A,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,1,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2715_A,y,Fengyuan,,,,,,
tumor,mice,E2759-A,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,2,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2759_A,y,Fengyuan,,,,,,
tumor,mice,E2678-A,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,2,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2678_A,y,Fengyuan,,,,,,
tumor,mice,E2708-A,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,2,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2708_A,y,Fengyuan,,,,,,
tumor,mice,E2668-A,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,2,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2668_A,y,Fengyuan,,,,,,
tumor,mice,E2745-A,ONC-2020-036,CT26,GV00920190260mpk,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,3,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2745_A,y,Fengyuan,,,,,,
tumor,mice,E2666-A,ONC-2020-036,CT26,GV00920190260mpk,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,3,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2666_A,y,Fengyuan,,,,,,
tumor,mice,E2772-A,ONC-2020-036,CT26,GV00920190260mpk,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,3,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2772_A,y,Fengyuan,,,,,,
tumor,mice,E2703-A,ONC-2020-036,CT26,GV00920190260mpk,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,3,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2703_A,y,Fengyuan,,,,,,
tumor,mice,E2683-A,ONC-2020-036,CT26,GV00920190260mpk,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,4,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2683_A,y,Fengyuan,,,,,,
tumor,mice,E2749-A,ONC-2020-036,CT26,GV00920190260mpk,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,4,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2749_A,y,Fengyuan,,,,,,
tumor,mice,E2705-A,ONC-2020-036,CT26,GV00920190260mpk,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,4,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2705_A,y,Fengyuan,,,,,,
tumor,mice,E2695-A,ONC-2020-036,CT26,GV00920190260mpk,,,,,Female,,2020/6/24,5,2020/7/22,9,BALB/c,4,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time1,E2695_A,y,Fengyuan,,,,,,
tumor,mice,E2773-B,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/9/1,15,BALB/c,1,Lingchang,Pengli,20200919-16S,"接种前,术前瘤285mm3",time2,E2773_B,y,Fengyuan,,,,,,
tumor,mice,E2763-B,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/9/1,15,BALB/c,1,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2763_B,y,Fengyuan,,,,,,
tumor,mice,E2753-B,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/9/1,15,BALB/c,1,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2753_B,y,Fengyuan,,,,,,
tumor,mice,E2715-B,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/9/1,15,BALB/c,1,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2715_B,y,Fengyuan,,,,,,
tumor,mice,E2759-B,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/9/1,15,BALB/c,2,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2759_B,y,Fengyuan,,,,,,
tumor,mice,E2678-B,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/9/1,15,BALB/c,2,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2678_B,y,Fengyuan,,,,,,
tumor,mice,E2668-B,ONC-2020-036,CT26,Vehicle,,,,,Female,,2020/6/24,5,2020/9/1,15,BALB/c,2,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2668_B,y,Fengyuan,,,,,,
tumor,mice,E2745-B,ONC-2020-036,CT26,GV00920190260mpk,GV009,GV009201902,60,mpk,Female,,2020/6/24,5,2020/9/1,15,BALB/c,3,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2745_B,y,Fengyuan,,,,,,
tumor,mice,E2666-B,ONC-2020-036,CT26,GV00920190260mpk,GV009,GV009201902,60,mpk,Female,,2020/6/24,5,2020/9/1,15,BALB/c,3,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2666_B,y,Fengyuan,,,,,,
tumor,mice,E2772-B,ONC-2020-036,CT26,GV00920190260mpk,GV009,GV009201902,60,mpk,Female,,2020/6/24,5,2020/9/1,15,BALB/c,3,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2772_B,y,Fengyuan,,,,,,
tumor,mice,E2703-B,ONC-2020-036,CT26,GV00920190260mpk,GV009,GV009201902,60,mpk,Female,,2020/6/24,5,2020/9/1,15,BALB/c,3,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2703_B,y,Fengyuan,,,,,,
tumor,mice,E2683-B,ONC-2020-036,CT26,GV00920190260mpk,GV009,GV009201902,60,mpk,Female,,2020/6/24,5,2020/9/1,15,BALB/c,4,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2683_B,y,Fengyuan,,,,,,
tumor,mice,E2705-B,ONC-2020-036,CT26,GV00920190260mpk,GV009,GV009201902,60,mpk,Female,,2020/6/24,5,2020/9/1,15,BALB/c,4,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2705_B,y,Fengyuan,,,,,,
tumor,mice,E2695-B,ONC-2020-036,CT26,GV00920190260mpk,GV009,GV009201902,60,mpk,Female,,2020/6/24,5,2020/9/1,15,BALB/c,4,Lingchang,Pengli,20200919-16S,"结束前,术前瘤285mm3",time2,E2695_B,y,Fengyuan,,,,,,
tumor,mice,E3201-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3201_A,y,Fengyuan,,,,,,
tumor,mice,E3202-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3202_A,y,Fengyuan,,,,,,
tumor,mice,E3203-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3203_A,y,Fengyuan,,,,,,
tumor,mice,E3204-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3204_A,y,Fengyuan,,,,,,
tumor,mice,E3205-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3205_A,y,Fengyuan,,,,,,
tumor,mice,E3241-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3241_A,y,Fengyuan,,,,,,
tumor,mice,E3242-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3242_A,y,Fengyuan,,,,,,
tumor,mice,E3243-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3243_A,y,Fengyuan,,,,,,
tumor,mice,E3244-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3244_A,y,Fengyuan,,,,,,
tumor,mice,E3245-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3245_A,y,Fengyuan,,,,,,
tumor,mice,E3251-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3251_A,y,Fengyuan,,,,,,
tumor,mice,E3252-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3252_A,y,Fengyuan,,,,,,
tumor,mice,E3253-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3253_A,y,Fengyuan,,,,,,
tumor,mice,E3254-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3254_A,y,Fengyuan,,,,,,
tumor,mice,E3255-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3255_A,y,Fengyuan,,,,,,
tumor,mice,E3256-A,ONC-2020-038,SP20,,,,,,Female,,,5,2020/8/18,6299,BALB/c,,Linchang,Pengli,20200929-16S,接种前,time1,E3256_A,y,Fengyuan,,,,,,
tumor,mice,E3211-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,1,Linchang,Pengli,20200929-16S,给药前,time2,E3211_B,y,Fengyuan,,,,,,
tumor,mice,E3212-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,1,Linchang,Pengli,20200929-16S,给药前,time2,E3212_B,y,Fengyuan,,,,,,
tumor,mice,E3213-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,1,Linchang,Pengli,20200929-16S,给药前,time2,E3213_B,y,Fengyuan,,,,,,
tumor,mice,E3214-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,1,Linchang,Pengli,20200929-16S,给药前,time2,E3214_B,y,Fengyuan,,,,,,
tumor,mice,E3215-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,1,Linchang,Pengli,20200929-16S,给药前,time2,E3215_B,y,Fengyuan,,,,,,
tumor,mice,E3221-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,1,Linchang,Pengli,20200929-16S,给药前,time2,E3221_B,y,Fengyuan,,,,,,
tumor,mice,E3226-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,2,Linchang,Pengli,20200929-16S,给药前,time2,E3226_B,y,Fengyuan,,,,,,
tumor,mice,E3227-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,2,Linchang,Pengli,20200929-16S,给药前,time2,E3227_B,y,Fengyuan,,,,,,
tumor,mice,E3228-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,2,Linchang,Pengli,20200929-16S,给药前,time2,E3228_B,y,Fengyuan,,,,,,
tumor,mice,E3229-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,2,Linchang,Pengli,20200929-16S,给药前,time2,E3229_B,y,Fengyuan,,,,,,
tumor,mice,E3230-B,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/8/19,6300,BALB/c,2,Linchang,Pengli,20200929-16S,给药前,time2,E3230_B,y,Fengyuan,,,,,,
tumor,mice,E3216-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,3,Linchang,Pengli,20200929-16S,给药前,time2,E3216_B,y,Fengyuan,,,,,,
tumor,mice,E3217-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,3,Linchang,Pengli,20200929-16S,给药前,time2,E3217_B,y,Fengyuan,,,,,,
tumor,mice,E3218-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,3,Linchang,Pengli,20200929-16S,给药前,time2,E3218_B,y,Fengyuan,,,,,,
tumor,mice,E3219-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,3,Linchang,Pengli,20200929-16S,给药前,time2,E3219_B,y,Fengyuan,,,,,,
tumor,mice,E3220-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,3,Linchang,Pengli,20200929-16S,给药前,time2,E3220_B,y,Fengyuan,,,,,,
tumor,mice,E3246-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,4,Linchang,Pengli,20200929-16S,给药前,time2,E3246_B,y,Fengyuan,,,,,,
tumor,mice,E3247-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,4,Linchang,Pengli,20200929-16S,给药前,time2,E3247_B,y,Fengyuan,,,,,,
tumor,mice,E3248-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,4,Linchang,Pengli,20200929-16S,给药前,time2,E3248_B,y,Fengyuan,,,,,,
tumor,mice,E3249-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,4,Linchang,Pengli,20200929-16S,给药前,time2,E3249_B,y,Fengyuan,,,,,,
tumor,mice,E3250-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,4,Linchang,Pengli,20200929-16S,给药前,time2,E3250_B,y,Fengyuan,,,,,,
tumor,mice,E3224-B,ONC-2020-038,SP20,GV00920190630mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,4,Linchang,Pengli,20200929-16S,给药前,time2,E3224_B,y,Fengyuan,,,,,,
tumor,mice,E3206-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,5,Linchang,Pengli,20200929-16S,给药前,time2,E3206_B,y,Fengyuan,,,,,,
tumor,mice,E3207-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,5,Linchang,Pengli,20200929-16S,给药前,time2,E3207_B,y,Fengyuan,,,,,,
tumor,mice,E3208-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,5,Linchang,Pengli,20200929-16S,给药前,time2,E3208_B,y,Fengyuan,,,,,,
tumor,mice,E3209-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,5,Linchang,Pengli,20200929-16S,给药前,time2,E3209_B,y,Fengyuan,,,,,,
tumor,mice,E3210-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,5,Linchang,Pengli,20200929-16S,给药前,time2,E3210_B,y,Fengyuan,,,,,,
tumor,mice,E3231-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,6,Linchang,Pengli,20200929-16S,给药前,time2,E3231_B,y,Fengyuan,,,,,,
tumor,mice,E3232-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,6,Linchang,Pengli,20200929-16S,给药前,time2,E3232_B,y,Fengyuan,,,,,,
tumor,mice,E3233-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,6,Linchang,Pengli,20200929-16S,给药前,time2,E3233_B,y,Fengyuan,,,,,,
tumor,mice,E3234-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,6,Linchang,Pengli,20200929-16S,给药前,time2,E3234_B,y,Fengyuan,,,,,,
tumor,mice,E3235-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,6,Linchang,Pengli,20200929-16S,给药前,time2,E3235_B,y,Fengyuan,,,,,,
tumor,mice,E3225-B,ONC-2020-038,SP20,GV00920190660mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,6,Linchang,Pengli,20200929-16S,给药前,time2,E3225_B,y,Fengyuan,,,,,,
tumor,mice,E3236-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,7,Linchang,Pengli,20200929-16S,给药前,time2,E3236_B,y,Fengyuan,,,,,,
tumor,mice,E3237-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,7,Linchang,Pengli,20200929-16S,给药前,time2,E3237_B,y,Fengyuan,,,,,,
tumor,mice,E3238-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,7,Linchang,Pengli,20200929-16S,给药前,time2,E3238_B,y,Fengyuan,,,,,,
tumor,mice,E3239-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,7,Linchang,Pengli,20200929-16S,给药前,time2,E3239_B,y,Fengyuan,,,,,,
tumor,mice,E3240-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,7,Linchang,Pengli,20200929-16S,给药前,time2,E3240_B,y,Fengyuan,,,,,,
tumor,mice,E3222-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,7,Linchang,Pengli,20200929-16S,给药前,time2,E3222_B,y,Fengyuan,,,,,,
tumor,mice,E3241-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,8,Linchang,Pengli,20200929-16S,给药前,time2,E3241_B,y,Fengyuan,,,,,,
tumor,mice,E3242-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,8,Linchang,Pengli,20200929-16S,给药前,time2,E3242_B,y,Fengyuan,,,,,,
tumor,mice,E3243-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,8,Linchang,Pengli,20200929-16S,给药前,time2,E3243_B,y,Fengyuan,,,,,,
tumor,mice,E3244-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,8,Linchang,Pengli,20200929-16S,给药前,time2,E3244_B,y,Fengyuan,,,,,,
tumor,mice,E3245-B,ONC-2020-038,SP20,GV009201906120mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,8,Linchang,Pengli,20200929-16S,给药前,time2,E3245_B,y,Fengyuan,,,,,,
tumor,mice,E3251-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,9,Linchang,Pengli,20200929-16S,给药前,time2,E3251_B,y,Fengyuan,,,,,,
tumor,mice,E3252-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,9,Linchang,Pengli,20200929-16S,给药前,time2,E3252_B,y,Fengyuan,,,,,,
tumor,mice,E3253-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,9,Linchang,Pengli,20200929-16S,给药前,time2,E3253_B,y,Fengyuan,,,,,,
tumor,mice,E3254-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,9,Linchang,Pengli,20200929-16S,给药前,time2,E3254_B,y,Fengyuan,,,,,,
tumor,mice,E3255-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,9,Linchang,Pengli,20200929-16S,给药前,time2,E3255_B,y,Fengyuan,,,,,,
tumor,mice,E3256-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,9,Linchang,Pengli,20200929-16S,给药前,time2,E3256_B,y,Fengyuan,,,,,,
tumor,mice,E3201-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,10,Linchang,Pengli,20200929-16S,给药前,time2,E3201_B,y,Fengyuan,,,,,,
tumor,mice,E3202-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,10,Linchang,Pengli,20200929-16S,给药前,time2,E3202_B,y,Fengyuan,,,,,,
tumor,mice,E3203-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,10,Linchang,Pengli,20200929-16S,给药前,time2,E3203_B,y,Fengyuan,,,,,,
tumor,mice,E3204-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,10,Linchang,Pengli,20200929-16S,给药前,time2,E3204_B,y,Fengyuan,,,,,,
tumor,mice,E3205-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,10,Linchang,Pengli,20200929-16S,给药前,time2,E3205_B,y,Fengyuan,,,,,,
tumor,mice,E3223-B,ONC-2020-038,SP20,GV009201906240mpk,,,,,Female,,,5,2020/8/19,6300,BALB/c,10,Linchang,Pengli,20200929-16S,给药前,time2,E3223_B,y,Fengyuan,,,,,,
tumor,mice,E3211-C,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/9/3,6302,BALB/c,1,Linchang,Pengli,20200929-16S,结束前,time3,E3211_C,y,Fengyuan,,,,,,
tumor,mice,E3212-C,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/9/3,6302,BALB/c,1,Linchang,Pengli,20200929-16S,结束前,time3,E3212_C,y,Fengyuan,,,,,,
tumor,mice,E3213-C,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/9/3,6302,BALB/c,1,Linchang,Pengli,20200929-16S,结束前,time3,E3213_C,y,Fengyuan,,,,,,
tumor,mice,E3214-C,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/9/3,6302,BALB/c,1,Linchang,Pengli,20200929-16S,结束前,time3,E3214_C,y,Fengyuan,,,,,,
tumor,mice,E3215-C,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/9/3,6302,BALB/c,1,Linchang,Pengli,20200929-16S,结束前,time3,E3215_C,y,Fengyuan,,,,,,
tumor,mice,E3221-C,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/9/3,6302,BALB/c,1,Linchang,Pengli,20200929-16S,结束前,time3,E3221_C,y,Fengyuan,,,,,,
tumor,mice,E3226-C,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/9/3,6302,BALB/c,2,Linchang,Pengli,20200929-16S,结束前,time3,E3226_C,y,Fengyuan,,,,,,
tumor,mice,E3227-C,ONC-2020-038,SP20,Vehicle,,,,,Female,,,5,2020/9/3,6302,BALB/c,2,Linchang,Pengli,20200929-16S,结束前,time3,E3227_C,y,Fengyuan,,,,,,
