"Project_category","Species","SampleID","Other_ID","Project","Model","Groups","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Time_Point","Subject_add_X","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"tumor","mice","E3201_C","E3201_C","ONC-2020-038","SP20","GV009201906240mpk","GV009","GV009201906","240","mpk","Female","","2020/8/5",5,"2020/9/3",9,"BALB/c","10","Lingchang","Pengli","20200929-16S","结束前","time3","E3201_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3202_C","E3202_C","ONC-2020-038","SP20","GV009201906240mpk","GV009","GV009201906","240","mpk","Female","","2020/8/5",5,"2020/9/3",9,"BALB/c","10","Lingchang","Pengli","20200929-16S","结束前","time3","E3202_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3203_C","E3203_C","ONC-2020-038","SP20","GV009201906240mpk","GV009","GV009201906","240","mpk","Female","","2020/8/5",5,"2020/9/3",9,"BALB/c","10","Lingchang","Pengli","20200929-16S","结束前","time3","E3203_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3204_C","E3204_C","ONC-2020-038","SP20","GV009201906240mpk","GV009","GV009201906","240","mpk","Female","","2020/8/5",5,"2020/9/3",9,"BALB/c","10","Lingchang","Pengli","20200929-16S","结束前","time3","E3204_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3205_C","E3205_C","ONC-2020-038","SP20","GV009201906240mpk","GV009","GV009201906","240","mpk","Female","","2020/8/5",5,"2020/9/3",9,"BALB/c","10","Lingchang","Pengli","20200929-16S","结束前","time3","E3205_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3223_C","E3223_C","ONC-2020-038","SP20","GV009201906240mpk","GV009","GV009201906","240","mpk","Female","","2020/8/5",5,"2020/9/3",9,"BALB/c","10","Lingchang","Pengli","20200929-16S","结束前","time3","E3223_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2895_A","E2895_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","1","Lingchang","Pengli","20201016-16S","接种前","time1","E2895_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3010_A","E3010_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","1","Lingchang","Pengli","20201016-16S","接种前","time1","E3010_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3095_A","E3095_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","1","Lingchang","Pengli","20201016-16S","接种前","time1","E3095_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2922_A","E2922_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","1","Lingchang","Pengli","20201016-16S","接种前","time1","E2922_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3024_A","E3024_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","1","Lingchang","Pengli","20201016-16S","接种前","time1","E3024_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2946_A","E2946_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","2","Lingchang","Pengli","20201016-16S","接种前","time1","E2946_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3038_A","E3038_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","2","Lingchang","Pengli","20201016-16S","接种前","time1","E3038_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3065_A","E3065_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","2","Lingchang","Pengli","20201016-16S","接种前","time1","E3065_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2918_A","E2918_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","2","Lingchang","Pengli","20201016-16S","接种前","time1","E2918_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2896_A","E2896_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","2","Lingchang","Pengli","20201016-16S","接种前","time1","E2896_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3037_A","E3037_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","3","Lingchang","Pengli","20201016-16S","接种前","time1","E3037_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2931_A","E2931_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","3","Lingchang","Pengli","20201016-16S","接种前","time1","E2931_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3088_A","E3088_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","3","Lingchang","Pengli","20201016-16S","接种前","time1","E3088_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3063_A","E3063_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","3","Lingchang","Pengli","20201016-16S","接种前","time1","E3063_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2969_A","E2969_A","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","3","Lingchang","Pengli","20201016-16S","接种前","time1","E2969_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2974_A","E2974_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","4","Lingchang","Pengli","20201016-16S","接种前","time1","E2974_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2944_A","E2944_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","4","Lingchang","Pengli","20201016-16S","接种前","time1","E2944_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3092_A","E3092_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","4","Lingchang","Pengli","20201016-16S","接种前","time1","E3092_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2997_A","E2997_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","4","Lingchang","Pengli","20201016-16S","接种前","time1","E2997_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2968_A","E2968_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","4","Lingchang","Pengli","20201016-16S","接种前","time1","E2968_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3009_A","E3009_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","5","Lingchang","Pengli","20201016-16S","接种前","time1","E3009_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3023_A","E3023_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","5","Lingchang","Pengli","20201016-16S","接种前","time1","E3023_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2925_A","E2925_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","5","Lingchang","Pengli","20201016-16S","接种前","time1","E2925_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3066_A","E3066_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","5","Lingchang","Pengli","20201016-16S","接种前","time1","E3066_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2903_A","E2903_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","5","Lingchang","Pengli","20201016-16S","接种前","time1","E2903_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2989_A","E2989_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","6","Lingchang","Pengli","20201016-16S","接种前","time1","E2989_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3014_A","E3014_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","6","Lingchang","Pengli","20201016-16S","接种前","time1","E3014_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3039_A","E3039_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","6","Lingchang","Pengli","20201016-16S","接种前","time1","E3039_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2902_A","E2902_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","6","Lingchang","Pengli","20201016-16S","接种前","time1","E2902_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2929_A","E2929_A","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","6","Lingchang","Pengli","20201016-16S","接种前","time1","E2929_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2963_A","E2963_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","7","Lingchang","Pengli","20201016-16S","接种前","time1","E2963_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3007_A","E3007_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","7","Lingchang","Pengli","20201016-16S","接种前","time1","E3007_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2964_A","E2964_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","7","Lingchang","Pengli","20201016-16S","接种前","time1","E2964_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3052_A","E3052_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","7","Lingchang","Pengli","20201016-16S","接种前","time1","E3052_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3042_A","E3042_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","7","Lingchang","Pengli","20201016-16S","接种前","time1","E3042_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3069_A","E3069_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","8","Lingchang","Pengli","20201016-16S","接种前","time1","E3069_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2913_A","E2913_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","8","Lingchang","Pengli","20201016-16S","接种前","time1","E2913_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3096_A","E3096_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","8","Lingchang","Pengli","20201016-16S","接种前","time1","E3096_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3050_A","E3050_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","8","Lingchang","Pengli","20201016-16S","接种前","time1","E3050_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3019_A","E3019_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","8","Lingchang","Pengli","20201016-16S","接种前","time1","E3019_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3080_A","E3080_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","9","Lingchang","Pengli","20201016-16S","接种前","time1","E3080_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2945_A","E2945_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","9","Lingchang","Pengli","20201016-16S","接种前","time1","E2945_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2957_A","E2957_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","9","Lingchang","Pengli","20201016-16S","接种前","time1","E2957_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2923_A","E2923_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","9","Lingchang","Pengli","20201016-16S","接种前","time1","E2923_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2916_A","E2916_A","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","9","Lingchang","Pengli","20201016-16S","接种前","time1","E2916_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3070_A","E3070_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","10","Lingchang","Pengli","20201016-16S","接种前","time1","E3070_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3017_A","E3017_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","10","Lingchang","Pengli","20201016-16S","接种前","time1","E3017_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3062_A","E3062_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","10","Lingchang","Pengli","20201016-16S","接种前","time1","E3062_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2949_A","E2949_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","10","Lingchang","Pengli","20201016-16S","接种前","time1","E2949_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2955_A","E2955_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","10","Lingchang","Pengli","20201016-16S","接种前","time1","E2955_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3059_A","E3059_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","11","Lingchang","Pengli","20201016-16S","接种前","time1","E3059_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3067_A","E3067_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","11","Lingchang","Pengli","20201016-16S","接种前","time1","E3067_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2927_A","E2927_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","11","Lingchang","Pengli","20201016-16S","接种前","time1","E2927_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2904_A","E2904_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","11","Lingchang","Pengli","20201016-16S","接种前","time1","E2904_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2985_A","E2985_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","11","Lingchang","Pengli","20201016-16S","接种前","time1","E2985_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3075_A","E3075_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","12","Lingchang","Pengli","20201016-16S","接种前","time1","E3075_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3049_A","E3049_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","12","Lingchang","Pengli","20201016-16S","接种前","time1","E3049_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2988_A","E2988_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","12","Lingchang","Pengli","20201016-16S","接种前","time1","E2988_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3012_A","E3012_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","12","Lingchang","Pengli","20201016-16S","接种前","time1","E3012_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3026_A","E3026_A","ONC-2020-035","Panc02","GV009201902120mpk","","","","","Male","","2020/7/22",5,"2020/7/27",6,"C57BL/6","12","Lingchang","Pengli","20201016-16S","接种前","time1","E3026_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2895_B","E2895_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","1","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2895_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3010_B","E3010_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","1","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3010_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3095_B","E3095_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","1","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3095_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2922_B","E2922_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","1","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2922_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3024_B","E3024_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","1","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3024_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2946_B","E2946_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","2","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2946_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3038_B","E3038_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","2","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3038_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3065_B","E3065_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","2","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3065_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2918_B","E2918_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","2","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2918_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2896_B","E2896_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","2","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2896_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3037_B","E3037_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","3","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3037_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2931_B","E2931_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","3","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2931_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3088_B","E3088_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","3","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3088_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3063_B","E3063_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","3","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3063_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2969_B","E2969_B","ONC-2020-035","Panc02","Vehicle","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","3","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2969_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2974_B","E2974_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","4","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2974_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2944_B","E2944_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","4","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2944_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3092_B","E3092_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","4","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3092_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2997_B","E2997_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","4","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2997_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2968_B","E2968_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","4","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2968_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3009_B","E3009_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","5","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3009_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3023_B","E3023_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","5","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3023_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2925_B","E2925_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","5","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2925_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3066_B","E3066_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","5","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3066_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2903_B","E2903_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","5","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2903_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2989_B","E2989_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","6","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2989_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3014_B","E3014_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","6","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3014_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3039_B","E3039_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","6","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3039_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2902_B","E2902_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","6","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2902_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2929_B","E2929_B","ONC-2020-035","Panc02","GV00920190230mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","6","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2929_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2963_B","E2963_B","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","7","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2963_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3007_B","E3007_B","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","7","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3007_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2964_B","E2964_B","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","7","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E2964_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3052_B","E3052_B","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","7","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3052_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3042_B","E3042_B","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","7","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3042_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3069_B","E3069_B","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","8","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3069_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3050_B","E3050_B","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","8","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3050_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E3019_B","E3019_B","ONC-2020-035","Panc02","GV00920190260mpk","","","","","Male","","2020/7/22",5,"2020/8/6",7,"C57BL/6","8","Lingchang","Pengli","20201016-16S","给药前，每只4粒","time2","E3019_B","y","Fengyuan","","","","",NA,NA
