"Project_category","Species","SampleID","sampleID_origin","Other_ID","Project","Model","Groups","Category","Pre_or_Post","Time","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"GV009","mouse","E3502_A","E3502_A","E3502_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","11","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3503_A","E3503_A","E3503_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","11","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3504_A","E3504_A","E3504_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","11","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3505_A","E3505_A","E3505_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","11","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3506_A","E3506_A","E3506_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","12","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3507_A","E3507_A","E3507_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","12","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3508_A","E3508_A","E3508_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","12","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3509_A","E3509_A","E3509_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","12","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3510_A","E3510_A","E3510_A","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D-3","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/25",5,"BALB/c","12","Lingchang","Pengli","20201113-16S","瘤子接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3551_B","E3551_B","E3551_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3552_B","E3552_B","E3552_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3553_B","E3553_B","E3553_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3554_B","E3554_B","E3554_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3555_B","E3555_B","E3555_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3541_B","E3541_B","E3541_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3542_B","E3542_B","E3542_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3543_B","E3543_B","E3543_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3544_B","E3544_B","E3544_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3545_B","E3545_B","E3545_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3546_B","E3546_B","E3546_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3547_B","E3547_B","E3547_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3548_B","E3548_B","E3548_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3549_B","E3549_B","E3549_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3550_B","E3550_B","E3550_B","ONC-2020-046","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3601_B","E3601_B","E3601_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3602_B","E3602_B","E3602_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3603_B","E3603_B","E3603_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3604_B","E3604_B","E3604_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3605_B","E3605_B","E3605_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3501_B","E3501_B","E3501_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3502_B","E3502_B","E3502_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3503_B","E3503_B","E3503_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3504_B","E3504_B","E3504_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3505_B","E3505_B","E3505_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3506_B","E3506_B","E3506_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3507_B","E3507_B","E3507_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3508_B","E3508_B","E3508_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3509_B","E3509_B","E3509_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3510_B","E3510_B","E3510_B","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/9/28",6,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3551_C","E3551_C","E3551_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3552_C","E3552_C","E3552_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3553_C","E3553_C","E3553_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3554_C","E3554_C","E3554_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3555_C","E3555_C","E3555_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3541_C","E3541_C","E3541_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3542_C","E3542_C","E3542_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3543_C","E3543_C","E3543_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3544_C","E3544_C","E3544_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3545_C","E3545_C","E3545_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3546_C","E3546_C","E3546_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3547_C","E3547_C","E3547_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3548_C","E3548_C","E3548_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3549_C","E3549_C","E3549_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3550_C","E3550_C","E3550_C","ONC-2020-046","SP20","Vehicle","Vehicle","post","D14","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3601_C","E3601_C","E3601_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3602_C","E3602_C","E3602_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3603_C","E3603_C","E3603_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3604_C","E3604_C","E3604_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3605_C","E3605_C","E3605_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3501_C","E3501_C","E3501_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3502_C","E3502_C","E3502_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3503_C","E3503_C","E3503_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3504_C","E3504_C","E3504_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3505_C","E3505_C","E3505_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","11","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3506_C","E3506_C","E3506_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3507_C","E3507_C","E3507_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3508_C","E3508_C","E3508_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3509_C","E3509_C","E3509_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3510_C","E3510_C","E3510_C","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D14","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/12",8,"BALB/c","12","Lingchang","Pengli","20201113-16S","给药中","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3551_D","E3551_D","E3551_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3552_D","E3552_D","E3552_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3553_D","E3553_D","E3553_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3554_D","E3554_D","E3554_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3555_D","E3555_D","E3555_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","1","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3541_D","E3541_D","E3541_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3542_D","E3542_D","E3542_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3543_D","E3543_D","E3543_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3544_D","E3544_D","E3544_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3545_D","E3545_D","E3545_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","2","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3546_D","E3546_D","E3546_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3547_D","E3547_D","E3547_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3548_D","E3548_D","E3548_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3549_D","E3549_D","E3549_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3550_D","E3550_D","E3550_D","ONC-2020-046","SP20","Vehicle","Vehicle","post","D17","Vehicle",NA,"0","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","3","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3601_D","E3601_D","E3601_D","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D17","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3602_D","E3602_D","E3602_D","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D17","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3603_D","E3603_D","E3603_D","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D17","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3604_D","E3604_D","E3604_D","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D17","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3605_D","E3605_D","E3605_D","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D17","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","10","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3501_D","E3501_D","E3501_D","ONC-2020-046","SP20","GV009201906240mpk","GV009201906","post","D17","GV009","GV009201906","240","mpk","Female",NA,"2020/9/23",5,"2020/10/15",8,"BALB/c","11","Lingchang","Pengli","20201113-16S","结束前","y","Fengyuan","","","","",NA,NA
