Project_category,SampleID,SampleID-AD,Project,Source,Sample_type,Groups,Disease_type,Batch1,Batch2,Comment,Preservation,Subject_add_X,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,Immunity,Path,Nmr,Sample_facs
971,B201905_1434,B201905-1434,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1434,y,Meiji,,,,,,,,
971,B201905_1435,B201905-1435,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1435,y,Meiji,,,,,,,,
971,B201905_1438,B201905-1438,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1438,y,Meiji,,,,,,,,
971,B201905_1441,B201905-1441,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1441,y,Meiji,,,,,,,,
971,B201905_1445,B201905-1445,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1445,y,Meiji,,,,,,,,
971,B201905_1447,B201905-1447,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1447,y,Meiji,,,,,,,,
971,B201905_1448,B201905-1448,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1448,y,Meiji,,,,,,,,
971,B201905_1449,B201905-1449,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1449,y,Meiji,,,,,,,,
971,B201905_1453,B201905-1453,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1453,y,Meiji,,,,,,,,
971,B201905_1454,B201905-1454,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1454,y,Meiji,,,,,,,,
971,B201905_1459,B201905-1459,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1459,y,Meiji,,,,,,,,
971,B201905_1461,B201905-1461,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1461,y,Meiji,,,,,,,,
971,B201905_1463,B201905-1463,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1463,y,Meiji,,,,,,,,
971,B201905_1465,B201905-1465,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1465,y,Meiji,,,,,,,,
971,B201905_1466,B201905-1466,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1466,y,Meiji,,,,,,,,
971,B201905_1467,B201905-1467,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1467,y,Meiji,,,,,,,,
971,B201905_1474,B201905-1474,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1474,y,Meiji,,,,,,,,
971,B201905_1475,B201905-1475,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1475,y,Meiji,,,,,,,,
971,B201905_1477,B201905-1477,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1477,y,Meiji,,,,,,,,
971,B201905_1479,B201905-1479,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1479,y,Meiji,,,,,,,,
971,B201905_1482,B201905-1482,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1482,y,Meiji,,,,,,,,
971,B201905_1483,B201905-1483,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1483,y,Meiji,,,,,,,,
971,B201905_1484,B201905-1484,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1484,y,Meiji,,,,,,,,
971,B201905_1488,B201905-1488,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1488,y,Meiji,,,,,,,,
971,B201905_1489,B201905-1489,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1489,y,Meiji,,,,,,,,
971,B201905_1492,B201905-1492,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1492,y,Meiji,,,,,,,,
971,B201905_1494,B201905-1494,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1494,y,Meiji,,,,,,,,
971,B201905_1497,B201905-1497,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1497,y,Meiji,,,,,,,,
971,B201905_1501,B201905-1501,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1501,y,Meiji,,,,,,,,
971,B201905_1502,B201905-1502,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1502,y,Meiji,,,,,,,,
971,B201905_1503,B201905-1503,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1503,y,Meiji,,,,,,,,
971,B201905_1504,B201905-1504,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1504,y,Meiji,,,,,,,,
971,B201905_1507,B201905-1507,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1507,y,Meiji,,,,,,,,
971,B201905_1508,B201905-1508,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1508,y,Meiji,,,,,,,,
971,B201905_1509,B201905-1509,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1509,y,Meiji,,,,,,,,
971,B201905_1510,B201905-1510,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1510,y,Meiji,,,,,,,,
971,B201905_1512,B201905-1512,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1512,y,Meiji,,,,,,,,
971,B201905_1513,B201905-1513,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1513,y,Meiji,,,,,,,,
971,B201905_1516,B201905-1516,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1516,y,Meiji,,,,,,,,
971,B201905_1517,B201905-1517,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1517,y,Meiji,,,,,,,,
971,B201905_1520,B201905-1520,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1520,y,Meiji,,,,,,,,
971,B201905_1526,B201905-1526,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1526,y,Meiji,,,,,,,,
971,B201905_1528,B201905-1528,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1528,y,Meiji,,,,,,,,
971,B201905_1529,B201905-1529,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1529,y,Meiji,,,,,,,,
971,B201905_1530,B201905-1530,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1530,y,Meiji,,,,,,,,
971,B201905_1603,B201905-1603,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1603,y,Meiji,,,,,,,,
971,B201905_1605,B201905-1605,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1605,y,Meiji,,,,,,,,
971,B201905_1610,B201905-1610,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1610,y,Meiji,,,,,,,,
971,B201905_1613,B201905-1613,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1613,y,Meiji,,,,,,,,
971,B201905_1614,B201905-1614,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1614,y,Meiji,,,,,,,,
971,B201905_1615,B201905-1615,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1615,y,Meiji,,,,,,,,
971,B201905_1617,B201905-1617,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1617,y,Meiji,,,,,,,,
971,B201905_1620,B201905-1620,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1620,y,Meiji,,,,,,,,
971,B201905_1630,B201905-1630,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1630,y,Meiji,,,,,,,,
971,B201905_1631,B201905-1631,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1631,y,Meiji,,,,,,,,
971,B201905_1633,B201905-1633,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1633,y,Meiji,,,,,,,,
971,B201905_1635,B201905-1635,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1635,y,Meiji,,,,,,,,
971,B201905_1636,B201905-1636,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1636,y,Meiji,,,,,,,,
971,B201905_1637,B201905-1637,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1637,y,Meiji,,,,,,,,
971,B201905_1638,B201905-1638,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1638,y,Meiji,,,,,,,,
971,B201905_1644,B201905-1644,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1644,y,Meiji,,,,,,,,
971,B201905_1645,B201905-1645,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1645,y,Meiji,,,,,,,,
971,B201905_1646,B201905-1646,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1646,y,Meiji,,,,,,,,
971,B201905_1650,B201905-1650,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1650,y,Meiji,,,,,,,,
971,B201905_1651,B201905-1651,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1651,y,Meiji,,,,,,,,
971,B201905_1652,B201905-1652,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1652,y,Meiji,,,,,,,,
971,B201905_1653,B201905-1653,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1653,y,Meiji,,,,,,,,
971,B201905_1657,B201905-1657,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1657,y,Meiji,,,,,,,,
971,B201905_1658,B201905-1658,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1658,y,Meiji,,,,,,,,
971,B201905_1660,B201905-1660,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1660,y,Meiji,,,,,,,,
971,B201905_1661,B201905-1661,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1661,y,Meiji,,,,,,,,
971,B201905_1665,B201905-1665,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1665,y,Meiji,,,,,,,,
971,B201905_1669,B201905-1669,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1669,y,Meiji,,,,,,,,
971,B201905_1671,B201905-1671,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1671,y,Meiji,,,,,,,,
971,B201905_1672,B201905-1672,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1672,y,Meiji,,,,,,,,
971,B201905_1673,B201905-1673,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1673,y,Meiji,,,,,,,,
971,B201905_1678,B201905-1678,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1678,y,Meiji,,,,,,,,
971,B201905_1680,B201905-1680,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1680,y,Meiji,,,,,,,,
971,B201905_1681,B201905-1681,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1681,y,Meiji,,,,,,,,
971,B201905_1682,B201905-1682,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1682,y,Meiji,,,,,,,,
971,B201905_1684,B201905-1684,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1684,y,Meiji,,,,,,,,
971,B201905_1686,B201905-1686,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1686,y,Meiji,,,,,,,,
971,B201905_1688,B201905-1688,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1688,y,Meiji,,,,,,,,
971,B201905_1689,B201905-1689,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1689,y,Meiji,,,,,,,,
971,B201905_1695,B201905-1695,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1695,y,Meiji,,,,,,,,
971,B201905_1696,B201905-1696,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1696,y,Meiji,,,,,,,,
971,B201905_1697,B201905-1697,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1697,y,Meiji,,,,,,,,
971,B201905_1756,B201905-1756,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1756,y,Meiji,,,,,,,,
971,B201905_1757,B201905-1757,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1757,y,Meiji,,,,,,,,
971,B201905_1760,B201905-1760,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1760,y,Meiji,,,,,,,,
971,B201905_1768,B201905-1768,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1768,y,Meiji,,,,,,,,
971,B201905_1769,B201905-1769,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1769,y,Meiji,,,,,,,,
971,B201905_1770,B201905-1770,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1770,y,Meiji,,,,,,,,
971,B201905_1778,B201905-1778,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1778,y,Meiji,,,,,,,,
971,B201905_1781,B201905-1781,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1781,y,Meiji,,,,,,,,
971,B201905_1782,B201905-1782,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1782,y,Meiji,,,,,,,,
971,B201905_1783,B201905-1783,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1783,y,Meiji,,,,,,,,
971,B201905_1784,B201905-1784,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1784,y,Meiji,,,,,,,,
971,B201905_1785,B201905-1785,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1785,y,Meiji,,,,,,,,
971,B201905_1788,B201905-1788,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1788,y,Meiji,,,,,,,,
971,B201905_1789,B201905-1789,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1789,y,Meiji,,,,,,,,
971,B201905_1790,B201905-1790,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1790,y,Meiji,,,,,,,,
971,B201905_1791,B201905-1791,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1791,y,Meiji,,,,,,,,
971,B201905_1792,B201905-1792,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1792,y,Meiji,,,,,,,,
971,B201905_1793,B201905-1793,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1793,y,Meiji,,,,,,,,
971,B201905_1794,B201905-1794,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1794,y,Meiji,,,,,,,,
971,B201905_1795,B201905-1795,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1795,y,Meiji,,,,,,,,
971,B201905_1801,B201905-1801,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1801,y,Meiji,,,,,,,,
971,B201905_1804,B201905-1804,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1804,y,Meiji,,,,,,,,
971,B201905_1806,B201905-1806,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1806,y,Meiji,,,,,,,,
971,B201905_1807,B201905-1807,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1807,y,Meiji,,,,,,,,
971,B201905_1815,B201905-1815,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1815,y,Meiji,,,,,,,,
971,B201905_1817,B201905-1817,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1817,y,Meiji,,,,,,,,
971,B201905_1820,B201905-1820,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1820,y,Meiji,,,,,,,,
971,B201905_1832,B201905-1832,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1832,y,Meiji,,,,,,,,
971,B201905_1833,B201905-1833,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1833,y,Meiji,,,,,,,,
971,B201905_1836,B201905-1836,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1836,y,Meiji,,,,,,,,
971,B201905_1838,B201905-1838,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1838,y,Meiji,,,,,,,,
971,B201905_1848,B201905-1848,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1848,y,Meiji,,,,,,,,
971,B201905_1851,B201905-1851,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1851,y,Meiji,,,,,,,,
971,B201905_1855,B201905-1855,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1855,y,Meiji,,,,,,,,
971,B201905_1856,B201905-1856,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1856,y,Meiji,,,,,,,,
971,B201905_1857,B201905-1857,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1857,y,Meiji,,,,,,,,
971,B201905_1858,B201905-1858,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1858,y,Meiji,,,,,,,,
971,B201905_1859,B201905-1859,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1859,y,Meiji,,,,,,,,
971,B201905_1876,B201905-1876,H20,Beijin,Feces,,,H20_MJ20191028096-MJ-M-20191127011-yansiyuan-shanghaizhongkeyuan-220samples-20191218,,,RNAlater,B201905_1876,y,Meiji,,,,,,,,
